2022-08-06 00:11:21+00:00,suhazeli,"Semoga rakyat memahami hasrat KKM mengemukakan Akta Kawalan tembakau 2022.Antara objektifnya adlh untuk membanteras penganiayaan anak² dari terus disalah gunakan dgn menghisap vape.Mereka adlh golongan yang lemah, atas ibu ayah lah untuk mencorakkan kehidupan mereka. #GEG https://t.co/iP9EA8P2Pk",Semoga rakyat memahami hasrat KKM mengemukakan Akta Kawalan tembakau Antara objektifnya adlh untuk membanteras penganiayaan anak dari terus disalah gunakan dgn menghisap vape Mereka adlh golongan yang lemah atas ibu ayah lah untuk mencorakkan kehidupan mereka GEG,semoga rakyat memahami hasrat kkm mengemukakan akta kawalan tembakau antara objektifnya adlh untuk membanteras penganiayaan anak dari terus disalah gunakan dgn menghisap vape mereka adlh golongan yang lemah atas ibu ayah lah untuk mencorakkan kehidupan mereka geg,"['semoga', 'rakyat', 'memahami', 'hasrat', 'kkm', 'mengemukakan', 'akta', 'kawalan', 'tembakau', 'antara', 'objektifnya', 'adlh', 'untuk', 'membanteras', 'penganiayaan', 'anak', 'dari', 'terus', 'disalah', 'gunakan', 'dgn', 'menghisap', 'vape', 'mereka', 'adlh', 'golongan', 'yang', 'lemah', 'atas', 'ibu', 'ayah', 'lah', 'untuk', 'mencorakkan', 'kehidupan', 'mereka', 'geg']","['semoga', 'rakyat', 'memahami', 'hasrat', 'kkm', 'mengemukakan', 'akta', 'kawalan', 'tembakau', 'objektifnya', 'adlh', 'membanteras', 'penganiayaan', 'anak', 'terus', 'disalah', 'gunakan', 'menghisap', 'vape', 'adlh', 'golongan', 'lemah', 'atas', 'ibu', 'ayah', 'untuk', 'mencorakkan', 'kehidupan', 'geg']",moga rakyat paham hasrat kkm muka akta kawal tembakau objektif adlh membanteras aniaya anak terus salah guna menghisap vape adlh golong lemah atas ibu ayah untuk corak hidup geg
2022-08-05 23:42:03+00:00,djavatoday,Polres Tasikmalaya Amankan 5 Pelaku Pengrusakan-Penganiayaan https://t.co/1L3xOsVEIs,Polres Tasikmalaya Amankan Pelaku Pengrusakan Penganiayaan,polres tasikmalaya amankan pelaku pengrusakan penganiayaan,"['polres', 'tasikmalaya', 'amankan', 'pelaku', 'pengrusakan', 'penganiayaan']","['polres', 'tasikmalaya', 'amankan', 'pelaku', 'pengrusakan', 'penganiayaan']",polres tasikmalaya aman laku rusa aniaya
2022-08-05 23:06:40+00:00,sumoburloff,"@CNNIndonesia Tak ada aksi koboi tembak menembak, yg ada penganiayaan lalu istri sambo menjerit karena melihatnya.",Tak ada aksi koboi tembak menembak yg ada penganiayaan lalu istri sambo menjerit karena melihatnya,tak ada aksi koboi tembak menembak yg ada penganiayaan lalu istri sambo menjerit karena melihatnya,"['tak', 'ada', 'aksi', 'koboi', 'tembak', 'menembak', 'yg', 'ada', 'penganiayaan', 'lalu', 'istri', 'sambo', 'menjerit', 'karena', 'melihatnya']","['ada', 'aksi', 'koboi', 'tembak', 'menembak', 'ada', 'penganiayaan', 'istri', 'sambo', 'menjerit', 'melihatnya']",ada aksi koboi tembak tembak ada aniaya istri sambo jerit lihat
2022-08-05 22:33:30+00:00,azamysyawal,"@pedoqpop Tak boleh. Dikira sebagai penganiayaan. Lain la kalau cuti seminggu terus, baru sabtu ahad tu Tak dikira. Call pejabat buruh &amp tanya. Depa boleh advice.",Tak boleh Dikira sebagai penganiayaan Lain la kalau cuti seminggu terus baru sabtu ahad tu Tak dikira Call pejabat buruh amp tanya Depa boleh advice,tak boleh dikira sebagai penganiayaan lain la kalau cuti seminggu terus baru sabtu ahad tu tak dikira call pejabat buruh amp tanya depa boleh advice,"['tak', 'boleh', 'dikira', 'sebagai', 'penganiayaan', 'lain', 'la', 'kalau', 'cuti', 'seminggu', 'terus', 'baru', 'sabtu', 'ahad', 'tu', 'tak', 'dikira', 'call', 'pejabat', 'buruh', 'amp', 'tanya', 'depa', 'boleh', 'advice']","['dikira', 'penganiayaan', 'la', 'kalau', 'cuti', 'seminggu', 'terus', 'baru', 'sabtu', 'ahad', 'tu', 'dikira', 'call', 'pejabat', 'buruh', 'tanya', 'depa', 'boleh', 'advice']",kira aniaya la kalau cuti minggu terus baru sabtu ahad tu kira call jabat buruh tanya depa boleh advice
2022-08-05 21:08:06+00:00,titosniper,"RI. Baiklah. Menurut ibu, dibilang tembak menembak padahal ada bekas luka penganiayaan termasuk hoax kah? #justasking https://t.co/wvPsiPa0zt",RI Baiklah Menurut ibu dibilang tembak menembak padahal ada bekas luka penganiayaan termasuk hoax kah justasking,ri baiklah menurut ibu dibilang tembak menembak padahal ada bekas luka penganiayaan termasuk hoax kah justasking,"['ri', 'baiklah', 'menurut', 'ibu', 'dibilang', 'tembak', 'menembak', 'padahal', 'ada', 'bekas', 'luka', 'penganiayaan', 'termasuk', 'hoax', 'kah', 'justasking']","['ri', 'baiklah', 'ibu', 'dibilang', 'tembak', 'menembak', 'padahal', 'bekas', 'luka', 'penganiayaan', 'termasuk', 'hoax', 'justasking']",ri baik ibu bilang tembak tembak padahal bekas luka aniaya masuk hoax justasking
2022-08-05 17:57:41+00:00,supraban,"@ghosalmon @Askrlfess Jika titik tolak indikator adalah penganiayaan orang dewasa terhadap anak laki-laki wajar, bukan tidak mungkin orang dewasa laki-laki kobel bokong anak perempuan juga dianggap normal. Jangan meniru cara berpikir ini masyarakat ingin berpikir ke depan",Jika titik tolak indikator adalah penganiayaan orang dewasa terhadap anak laki laki wajar bukan tidak mungkin orang dewasa laki laki kobel bokong anak perempuan juga dianggap normal Jangan meniru cara berpikir ini masyarakat ingin berpikir ke depan,jika titik tolak indikator adalah penganiayaan orang dewasa terhadap anak laki laki wajar bukan tidak mungkin orang dewasa laki laki kobel bokong anak perempuan juga dianggap normal jangan meniru cara berpikir ini masyarakat ingin berpikir ke depan,"['jika', 'titik', 'tolak', 'indikator', 'adalah', 'penganiayaan', 'orang', 'dewasa', 'terhadap', 'anak', 'laki', 'laki', 'wajar', 'bukan', 'tidak', 'mungkin', 'orang', 'dewasa', 'laki', 'laki', 'kobel', 'bokong', 'anak', 'perempuan', 'juga', 'dianggap', 'normal', 'jangan', 'meniru', 'cara', 'berpikir', 'ini', 'masyarakat', 'ingin', 'berpikir', 'ke', 'depan']","['titik', 'tolak', 'indikator', 'penganiayaan', 'orang', 'dewasa', 'anak', 'laki', 'laki', 'wajar', 'bukan', 'mungkin', 'orang', 'dewasa', 'laki', 'laki', 'kobel', 'bokong', 'anak', 'perempuan', 'dianggap', 'normal', 'jangan', 'meniru', 'cara', 'berpikir', 'masyarakat', 'berpikir', 'depan']",titik tolak indikator aniaya orang dewasa anak laki laki wajar bukan mungkin orang dewasa laki laki kobel bokong anak perempuan anggap normal jangan tiru cara pikir masyarakat pikir depan
2022-08-05 16:36:30+00:00,jansen_dmk,"@KaredokLeunca__ @AimanJudakusum1 @cleo_mochy Penganiayaan terhadap korban jadinya stress bahkan mgkn trauma sampai ga berani bicara atau muncul di depan umum.Yg ke3 bapak kapolri kita nih jadi serba salah.Jadi agak hati"" ambil keputusan. Khawatir ada perpecahan di tubuh polri.",mochy Penganiayaan terhadap korban jadinya stress bahkan mgkn trauma sampai ga berani bicara atau muncul di depan umum Yg ke bapak kapolri kita nih jadi serba salah Jadi agak hati ambil keputusan Khawatir ada perpecahan di tubuh polri,mochy penganiayaan terhadap korban jadinya stress bahkan mgkn trauma sampai ga berani bicara atau muncul di depan umum yg ke bapak kapolri kita nih jadi serba salah jadi agak hati ambil keputusan khawatir ada perpecahan di tubuh polri,"['mochy', 'penganiayaan', 'terhadap', 'korban', 'jadinya', 'stress', 'bahkan', 'mgkn', 'trauma', 'sampai', 'ga', 'berani', 'bicara', 'atau', 'muncul', 'di', 'depan', 'umum', 'yg', 'ke', 'bapak', 'kapolri', 'kita', 'nih', 'jadi', 'serba', 'salah', 'jadi', 'agak', 'hati', 'ambil', 'keputusan', 'khawatir', 'ada', 'perpecahan', 'di', 'tubuh', 'polri']","['mochy', 'penganiayaan', 'korban', 'jadinya', 'stress', 'bahkan', 'mgkn', 'trauma', 'ga', 'berani', 'bicara', 'muncul', 'depan', 'umum', 'ke', 'bapak', 'kapolri', 'nih', 'serba', 'salah', 'agak', 'hati', 'ambil', 'keputusan', 'khawatir', 'perpecahan', 'tubuh', 'polri']",mochy aniaya korban jadi stress bahkan mgkn trauma ga berani bicara muncul depan umum ke bapak kapolri nih serba salah agak hati ambil putus khawatir pecah tubuh polri
2022-08-05 16:23:35+00:00,sitaplana,@AyuRatihTR @aipsun @ratjunn Masuk penganiayaan anak ga sih? Marah banget bacanya,Masuk penganiayaan anak ga sih Marah banget bacanya,masuk penganiayaan anak ga sih marah banget bacanya,"['masuk', 'penganiayaan', 'anak', 'ga', 'sih', 'marah', 'banget', 'bacanya']","['masuk', 'penganiayaan', 'anak', 'sih', 'marah', 'banget', 'bacanya']",masuk aniaya anak sih marah banget baca
2022-08-05 15:31:42+00:00,HINENI1031,"Yohanes 16:33 (TB)  ""Semuanya itu Kukatakan kepadamu, supaya kamu beroleh damai sejahtera dalam Aku. Dalam dunia kamu menderita penganiayaan, tetapi kuatkanlah hatimu, Aku telah mengalahkan dunia.""Tuhan sudah menaklukkan dunia ini dibawah kaki kudusNya. Tetap percaya saja.",Yohanes TB Semuanya itu Kukatakan kepadamu supaya kamu beroleh damai sejahtera dalam Aku Dalam dunia kamu menderita penganiayaan tetapi kuatkanlah hatimu Aku telah mengalahkan dunia Tuhan sudah menaklukkan dunia ini dibawah kaki kudusNya Tetap percaya saja,yohanes tb semuanya itu kukatakan kepadamu supaya kamu beroleh damai sejahtera dalam aku dalam dunia kamu menderita penganiayaan tetapi kuatkanlah hatimu aku telah mengalahkan dunia tuhan sudah menaklukkan dunia ini dibawah kaki kudusnya tetap percaya saja,"['yohanes', 'tb', 'semuanya', 'itu', 'kukatakan', 'kepadamu', 'supaya', 'kamu', 'beroleh', 'damai', 'sejahtera', 'dalam', 'aku', 'dalam', 'dunia', 'kamu', 'menderita', 'penganiayaan', 'tetapi', 'kuatkanlah', 'hatimu', 'aku', 'telah', 'mengalahkan', 'dunia', 'tuhan', 'sudah', 'menaklukkan', 'dunia', 'ini', 'dibawah', 'kaki', 'kudusnya', 'tetap', 'percaya', 'saja']","['yohanes', 'tb', 'semuanya', 'kukatakan', 'kepadamu', 'kamu', 'beroleh', 'damai', 'sejahtera', 'aku', 'dunia', 'kamu', 'menderita', 'penganiayaan', 'kuatkanlah', 'hatimu', 'aku', 'mengalahkan', 'dunia', 'tuhan', 'menaklukkan', 'dunia', 'dibawah', 'kaki', 'kudusnya', 'tetap', 'percaya']",yohanes tb semua kata kepada kamu oleh damai sejahtera aku dunia kamu derita aniaya kuat hati aku kalah dunia tuhan takluk dunia bawah kaki kudus tetap percaya
2022-08-05 15:25:53+00:00,detikcom,"Teror penyerangan brutal menghantui warga Dusun Baban Timur, Desa Mulyorejo, Silo, Jember. Ini dia pemicunya : via @detik_jatim https://t.co/ukhTytws2R",Teror penyerangan brutal menghantui warga Dusun Baban Timur Desa Mulyorejo Silo Jember Ini dia pemicunya via jatim,teror penyerangan brutal menghantui warga dusun baban timur desa mulyorejo silo jember ini dia pemicunya via jatim,"['teror', 'penyerangan', 'brutal', 'menghantui', 'warga', 'dusun', 'baban', 'timur', 'desa', 'mulyorejo', 'silo', 'jember', 'ini', 'dia', 'pemicunya', 'via', 'jatim']","['teror', 'penyerangan', 'brutal', 'menghantui', 'warga', 'dusun', 'baban', 'timur', 'desa', 'mulyorejo', 'silo', 'jember', 'dia', 'pemicunya', 'via', 'jatim']",teror serang brutal hantu warga dusun baban timur desa mulyorejo silo jember dia picu via jatim
